0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.890625,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1565.878906,1631.152344,1670.246094
0,0,1527.769531,1631.152344,1670.246094
0,0,1535.773438,1631.152344,1670.246094
0,0,1535.773438,1631.152344,1670.246094
0,0,1535.773438,1631.152344,1670.246094
0,0,1535.773438,1631.152344,1670.246094
0,0,1536.023438,1631.152344,1670.246094
0,0,1536.535156,1631.152344,1670.246094
0,0,1537.085938,1631.152344,1670.246094
0,0,1538.765625,1631.152344,1670.246094
0,0,1539.429688,1631.152344,1670.246094
0,0,1540.101563,1631.152344,1670.246094
0,0,1540.777344,1631.152344,1670.246094
0,0,1541.507813,1631.152344,1670.246094
0,0,1542.1875,1631.152344,1670.246094
0,0,1542.925781,1631.152344,1670.246094
0,0,1543.609375,1631.152344,1670.246094
0,0,1544.28125,1631.152344,1670.246094
0,0,1544.972656,1631.152344,1670.246094
0,0,1499.996094,1631.152344,1670.246094
0,0,1492.222656,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
0,0,0,1631.152344,1670.246094
